inf 6.751902914015137647e-01 5.653535719078426336e-01 2.450200481180298817e-01 6.343170426932849271e-01 7.085068306119343129e-01 3.316236636613461575e-01 4.664654851046420303e-01 7.234570926349623843e-01 7.427618945479417256e-01 4.916058879370959755e-01 4.617398507288878462e-01 2.172480479147171906e-01 7.182700598656445168e-01 7.088086627053902244e-01 2.492130677722073639e-01 3.834241750637267798e-01 1.855827510542765180e-01 6.295927774944045652e-01 3.743237865824714516e-01
6.751902914015137647e-01 inf 8.056590541517248960e-01 8.721451292212814010e-01 1.993392789581058533e-01 6.559348511227006684e-01 4.045354628960278753e-01 7.658448360217057216e-01 8.379166193427266263e-02 3.527506820988522973e-01 4.621922189693404293e-01 4.781439294865804102e-01 8.890414538951689760e-01 6.447441387775159072e-01 1.441402391461578114e-01 5.805146703482080284e-01 2.918905811952511864e-01 7.210733447061218326e-01 8.479641470048644714e-02 4.086102783037218744e-01
5.653535719078426336e-01 8.056590541517248960e-01 inf 4.792790041800090162e-01 9.038858031447805086e-01 2.989778122352487189e-01 7.324110575028536241e-01 9.991865273581862494e-02 8.872275216596041680e-01 5.968479319417920870e-01 3.448864502068574311e-01 3.275961408909485173e-01 6.749885292086025279e-01 3.196920966208228188e-01 9.226923880239665809e-01 3.497883058961345770e-01 6.340503160887075440e-01 7.507762309194757622e-01 8.220128360857043015e-01 7.880111523094397441e-01
2.450200481180298817e-01 8.721451292212814010e-01 4.792790041800090162e-01 inf 8.624114882715032682e-01 7.132339578313123818e-01 5.710101004350793819e-01 3.854781100247866577e-01 9.315230870848612010e-01 8.559437916833610993e-01 5.662283359408414318e-01 5.326097256790991441e-01 2.111700268011999504e-01 7.287775455084931631e-01 9.280070441022966188e-01 3.184772525639927854e-01 5.900155979381999094e-01 3.837991149623442011e-01 8.402251420521541503e-01 6.169160237782339573e-01
6.343170426932849271e-01 1.993392789581058533e-01 9.038858031447805086e-01 8.624114882715032682e-01 inf 8.073002959523204458e-01 3.110193861310194818e-01 8.453818678074493942e-01 1.626669093012133860e-01 5.412279545875642306e-01 5.791823514997986866e-01 5.851303358374668750e-01 8.313034486391018829e-01 7.994629898301780502e-01 9.855862785170503571e-02 6.168969699865276546e-01 2.867524174591605801e-01 6.280715901862221617e-01 1.196892523870977942e-01 2.886191684115930189e-01
7.085068306119343129e-01 6.559348511227006684e-01 2.989778122352487189e-01 7.132339578313123818e-01 8.073002959523204458e-01 inf 7.426778468160530888e-01 3.509086796804337660e-01 7.392320601535411484e-01 3.555299920669871550e-01 2.565616004837257824e-01 2.719833284362696002e-01 8.759745215144928432e-01 2.124705998366086673e-02 7.942060389847195312e-01 4.593446663537946173e-01 5.975042184710763760e-01 8.782936360477602289e-01 7.005917298122669168e-01 7.923322426206248492e-01
3.316236636613461575e-01 4.045354628960278753e-01 7.324110575028536241e-01 5.710101004350793819e-01 3.110193861310194818e-01 7.426778468160530888e-01 inf 6.511043126024610439e-01 4.287461139526554943e-01 6.121864348736094641e-01 4.861164548902893734e-01 4.734813828045054684e-01 5.206853584035440186e-01 7.430969600022967469e-01 3.964235845130171243e-01 3.918052799183876500e-01 1.635349183198266387e-01 3.220903240652908117e-01 3.368507028250039004e-01 5.577280633277623828e-02
4.664654851046420303e-01 7.658448360217057216e-01 9.991865273581862494e-02 3.854781100247866577e-01 8.453818678074493942e-01 3.509086796804337660e-01 6.511043126024610439e-01 inf 8.448019195254741209e-01 5.997569887937328481e-01 3.196374783511627404e-01 2.946270544941008707e-01 5.768443504127407362e-01 3.697287937534438629e-01 8.732725751021116478e-01 2.613459238501999460e-01 5.667157258595699743e-01 6.520216861930667740e-01 7.727078391422999015e-01 7.068769624514213978e-01
7.234570926349623843e-01 8.379166193427266263e-02 8.872275216596041680e-01 9.315230870848612010e-01 1.626669093012133860e-01 7.392320601535411484e-01 4.287461139526554943e-01 8.448019195254741209e-01 inf 4.280444298444293638e-01 5.446890668637237587e-01 5.596393687477004830e-01 9.331380022384733186e-01 7.277765394566543256e-01 7.651252708693714877e-02 6.498114057468351579e-01 3.427161056421177410e-01 7.505469704884354387e-01 9.419407739625543230e-02 4.218719083482069254e-01
7.427618945479417256e-01 3.527506820988522973e-01 5.968479319417920870e-01 8.559437916833610993e-01 5.412279545875642306e-01 3.555299920669871550e-01 6.121864348736094641e-01 5.997569887937328481e-01 4.280444298444293638e-01 inf 2.960367842536164029e-01 3.287930527665301472e-01 9.529446244888473139e-01 3.384236989018452602e-01 4.966215104345266251e-01 5.390102045887700255e-01 4.492066170732798014e-01 8.629056974344206932e-01 4.219892181714963719e-01 6.446919198158310715e-01
4.916058879370959755e-01 4.621922189693404293e-01 3.448864502068574311e-01 5.662283359408414318e-01 5.791823514997986866e-01 2.565616004837257824e-01 4.861164548902893734e-01 3.196374783511627404e-01 5.446890668637237587e-01 2.960367842536164029e-01 inf 3.362276625249945722e-02 6.862339055368246177e-01 2.575766002015938971e-01 5.853556819994516491e-01 2.575080963438958204e-01 3.438544109531075921e-01 6.448800671924669325e-01 4.857122480945434417e-01 5.359917123187409871e-01
