inf 5.481517021461064232e-01 4.298424183877584959e-01 3.951774640725030929e-01 2.095893518786928755e-01 8.904039550592717234e-01 5.810446090914423989e-01 9.071693705098388127e-01 1.605210618145348767e-01 5.977351249826963198e-01 7.005525731783894816e-01 6.327175008175707216e-01 4.241518447577909412e-01 3.022714126465234075e-01 1.218133452811974715e-01 5.681006270164141725e-01 9.937672033817832595e-01 3.492050044451245339e-01 5.730073226202992975e-01 9.355129941081655742e-01 2.833940018165095331e-01 8.714594136758228027e-01 1.999373745200108965e-01 4.501606603395084671e-01 7.354950575281707925e-01 9.406359984775083394e-01 2.222131473501457455e-01 7.049744942136013659e-01 5.352878517654708901e-01 6.397117431874203008e-01
5.481517021461064232e-01 inf 5.624949402739470861e-01 5.172770048748458471e-01 5.094763911609245799e-01 5.569175050995994747e-01 5.498976843874066045e-01 3.890989487558412230e-01 3.876311161067327871e-01 3.539966164902962897e-01 1.798981714706923141e-01 2.425732830672831519e-01 3.674111860496646620e-01 3.647060808671669374e-01 4.397016234364931053e-01 3.251816953674567801e-01 5.562849492626745773e-01 2.913423028006500992e-01 6.167050497308804724e-01 4.837162346365320720e-01 2.692489285451982739e-01 4.690671287388017974e-01 6.058731419178965405e-01 4.317027167509437935e-01 3.379891281958112281e-01 4.139277548675653340e-01 3.996364259126045093e-01 1.968430770837846511e-01 4.505824734364559658e-01 1.491030079393312890e-01
4.298424183877584959e-01 5.624949402739470861e-01 inf 7.570956342144394835e-01 6.009938697030320354e-01 5.752720069985641782e-01 1.781097108700685772e-01 7.619806097364230091e-01 4.010315709692164332e-01 8.198317283306022496e-01 7.408143804773846819e-01 7.727225611155849050e-01 1.992408329772359654e-01 5.957459708185841585e-01 3.542929769780150395e-01 7.847679391020538908e-01 1.117130383447450637e+00 2.821798849622630390e-01 1.445513889579646272e-01 7.056162918844502974e-01 4.546108652631982161e-01 1.020592178034515296e+00 2.700737418230847453e-01 7.586086394155036050e-01 5.161106504434549436e-01 9.604036071366830463e-01 5.405748461098103252e-01 7.591998355001163823e-01 8.296463489705317995e-01 7.087885320558587887e-01
3.951774640725030929e-01 5.172770048748458471e-01 7.570956342144394835e-01 inf 1.867871819150445367e-01 1.039519533736536161e+00 8.598423858508423834e-01 8.998743953532954976e-01 3.560921597410923178e-01 3.133008248729838296e-01 5.758228558257241225e-01 4.290636969322416672e-01 6.552593243026870740e-01 1.785347411173021370e-01 4.097613749049570653e-01 3.021399433362175757e-01 7.247419165384614281e-01 5.376771409204107455e-01 8.835023649781017507e-01 9.993369654709455263e-01 3.383720195038656398e-01 5.966599303844858371e-01 5.879179270239904831e-01 1.169306322782180385e-01 8.332543950112127895e-01 7.745884503096359675e-01 2.166476495582627393e-01 5.647601153276152752e-01 1.844865523328583501e-01 5.090742692828142957e-01
2.095893518786928755e-01 5.094763911609245799e-01 6.009938697030320354e-01 1.867871819150445367e-01 inf 9.660571507155064630e-01 7.256193560265643550e-01 8.968955267122523667e-01 2.120863055656602714e-01 4.362488708982675267e-01 6.209684802508861345e-01 5.101665425059420667e-01 5.345182262642540483e-01 1.588258739694097810e-01 2.467214089655675180e-01 4.128687196257858627e-01 8.504109284711151018e-01 4.271010427867890091e-01 7.363462151684263546e-01 9.646626727892257946e-01 2.589001648391464627e-01 7.231870766575911880e-01 4.061699526092140133e-01 2.595733708222133229e-01 7.784715140480424900e-01 8.478016283879908910e-01 1.111205504119479048e-01 6.176525867266408065e-01 3.443294981225585860e-01 5.539246819965328861e-01
8.904039550592717234e-01 5.569175050995994747e-01 5.752720069985641782e-01 1.039519533736536161e+00 9.660571507155064630e-01 inf 4.098726562396323714e-01 3.808568747121442444e-01 7.674010457887597836e-01 9.092077999528310750e-01 6.396681944287359034e-01 7.818908235208490431e-01 4.698062296346490752e-01 8.646114321702838001e-01 7.719946171762273046e-01 8.816429120448290302e-01 9.846145042900564803e-01 5.474699112141093726e-01 4.877126413506346347e-01 2.163309848214929887e-01 7.132601256822408420e-01 9.483116026479638805e-01 8.102661812708813471e-01 9.745104768306077636e-01 2.197835949979158598e-01 7.339230192027444977e-01 8.614489131167585301e-01 6.662161657648182356e-01 1.004635348283507756e+00 6.638033817751369803e-01
5.810446090914423989e-01 5.498976843874066045e-01 1.781097108700685772e-01 8.598423858508423834e-01 7.256193560265643550e-01 4.098726562396323714e-01 inf 6.542634972042455921e-01 5.145387790238423742e-01 8.611589300215896081e-01 7.147525812734164541e-01 7.848812341752566812e-01 2.100051265089944441e-01 6.861597953644102965e-01 4.851056846928195054e-01 8.267496724482028547e-01 1.099962368895679665e+00 3.290384712395930111e-01 8.592056693534343148e-02 5.663008845392726309e-01 5.295471636344831756e-01 1.018867883623233217e+00 4.432474187152036227e-01 8.391969296380245025e-01 3.981368463918671385e-01 9.085286526710907307e-01 6.465099369163431753e-01 7.371635070821749292e-01 8.996854572596915123e-01 6.983876668340557314e-01
9.071693705098388127e-01 3.890989487558412230e-01 7.619806097364230091e-01 8.998743953532954976e-01 8.968955267122523667e-01 3.808568747121442444e-01 6.542634972042455921e-01 inf 7.509649360186998468e-01 6.728552225152659716e-01 3.571845394219630432e-01 5.262045602306445469e-01 5.789702345701739361e-01 7.537298353986842114e-01 7.883325426794515201e-01 6.557574024172109217e-01 6.287144255177012919e-01 5.793928727067725326e-01 7.398613891936264286e-01 1.808932559831741560e-01 6.466047869725061181e-01 6.190919638202238007e-01 9.109627023769329979e-01 8.035809599082321952e-01 2.563643912046937867e-01 3.654328779848008413e-01 7.861909090259036059e-01 3.798175498225458413e-01 8.023418774791081232e-01 4.107860900469056387e-01
1.605210618145348767e-01 3.876311161067327871e-01 4.010315709692164332e-01 3.560921597410923178e-01 2.120863055656602714e-01 7.674010457887597836e-01 5.145387790238423742e-01 7.509649360186998468e-01 inf 4.768253892615954004e-01 5.425689807096231165e-01 4.881234088613245481e-01 3.230214552670982453e-01 2.036270472495254891e-01 6.967666786119160183e-02 4.440479307985351065e-01 8.526763386839470993e-01 2.208152310573162913e-01 5.300875895024232953e-01 7.905367274912519227e-01 1.257910273960051450e-01 7.345262522092393942e-01 2.709463095749666817e-01 3.686219771319829697e-01 5.946106422102873656e-01 7.834261715445414165e-01 1.398445700910379008e-01 5.483275407958611014e-01 4.473497857834743963e-01 4.834900961905100325e-01
5.977351249826963198e-01 3.539966164902962897e-01 8.198317283306022496e-01 3.133008248729838296e-01 4.362488708982675267e-01 9.092077999528310750e-01 8.611589300215896081e-01 6.728552225152659716e-01 4.768253892615954004e-01 inf 3.171694517402239288e-01 1.476815291944879316e-01 6.550451250670464853e-01 2.962924805014165996e-01 5.464649759916373473e-01 3.506865494338596428e-02 4.164365083537398537e-01 5.431392771791586638e-01 9.122577286477215885e-01 8.102053582738578674e-01 3.741118132445408473e-01 2.883094768701967014e-01 7.477716916342092013e-01 1.967752666378466964e-01 6.894816143625648319e-01 4.734794734271836614e-01 3.760183086190663770e-01 2.974110117638610884e-01 1.466815237088950064e-01 2.631605657468578663e-01
7.005525731783894816e-01 1.798981714706923141e-01 7.408143804773846819e-01 5.758228558257241225e-01 6.209684802508861345e-01 6.396681944287359034e-01 7.147525812734164541e-01 3.571845394219630432e-01 5.425689807096231165e-01 3.171694517402239288e-01 inf 1.696448953940625504e-01 5.437976550893727223e-01 4.632653098765862065e-01 6.018911408684416431e-01 3.031868765841038704e-01 3.852786976447893919e-01 4.711470231727652447e-01 7.865911169121122537e-01 5.066185484190450783e-01 4.173737222450286111e-01 3.163620497493276340e-01 7.791986669099161267e-01 4.680130945588608649e-01 4.264894861772690060e-01 2.412332314569857750e-01 5.197167266986263412e-01 2.655854201639716930e-02 4.529719329231093883e-01 6.778510517404282010e-02
6.327175008175707216e-01 2.425732830672831519e-01 7.727225611155849050e-01 4.290636969322416672e-01 5.101665425059420667e-01 7.818908235208490431e-01 7.848812341752566812e-01 5.262045602306445469e-01 4.881234088613245481e-01 1.476815291944879316e-01 1.696448953940625504e-01 inf 5.894115294597386256e-01 3.531656803470507033e-01 5.555623751893118412e-01 1.369064115048337082e-01 3.648885139920989285e-01 4.905981147332643677e-01 8.458663833632975582e-01 6.687558016878816236e-01 3.666967982013066285e-01 2.519121881400852025e-01 7.509256975340651286e-01 3.148585496323219601e-01 5.628317383856668021e-01 3.460682356170018403e-01 4.242672014840067063e-01 1.498144844720735169e-01 2.874738884671654282e-01 1.205442731507296306e-01
4.241518447577909412e-01 3.674111860496646620e-01 1.992408329772359654e-01 6.552593243026870740e-01 5.345182262642540483e-01 4.698062296346490752e-01 2.100051265089944441e-01 5.789702345701739361e-01 3.230214552670982453e-01 6.550451250670464853e-01 5.437976550893727223e-01 5.894115294597386256e-01 inf 4.792964480656674575e-01 3.105931903940613581e-01 6.203219020975638820e-01 9.236539376933696754e-01 1.194299450167034260e-01 2.579014285620798708e-01 5.507695405086587837e-01 3.209264740868160715e-01 8.321927101438350016e-01 3.499559917924528474e-01 6.297417962686834292e-01 3.498973935910594801e-01 7.611741263815050562e-01 4.459890526802993138e-01 5.631275183103148230e-01 6.896868103687222584e-01 5.156257274149458336e-01
3.022714126465234075e-01 3.647060808671669374e-01 5.957459708185841585e-01 1.785347411173021370e-01 1.588258739694097810e-01 8.646114321702838001e-01 6.861597953644102965e-01 7.537298353986842114e-01 2.036270472495254891e-01 2.962924805014165996e-01 4.632653098765862065e-01 3.531656803470507033e-01 4.792964480656674575e-01 inf 2.690696437939171237e-01 2.681125699717515909e-01 7.018281269493166219e-01 3.607496467368615511e-01 7.150929700047007342e-01 8.371951588060267957e-01 1.600993387700130333e-01 5.764243542015203836e-01 4.666208756450880846e-01 1.651305953310889252e-01 6.626306156956695004e-01 6.889865860274296816e-01 8.005860067115234957e-02 4.592129539000618377e-01 2.443453841644228075e-01 3.959139460672956301e-01
1.218133452811974715e-01 4.397016234364931053e-01 3.542929769780150395e-01 4.097613749049570653e-01 2.467214089655675180e-01 7.719946171762273046e-01 4.851056846928195054e-01 7.883325426794515201e-01 6.967666786119160183e-02 5.464649759916373473e-01 6.018911408684416431e-01 5.555623751893118412e-01 3.105931903940613581e-01 2.690696437939171237e-01 inf 5.137227515360369701e-01 9.203923366513138138e-01 2.278760598608968457e-01 4.904416613123977475e-01 8.137097475453535234e-01 1.899076810540358817e-01 8.031285060293554823e-01 2.013259024465706426e-01 4.329433524458464189e-01 6.137363967391805675e-01 8.431235182125057515e-01 1.985104670224784318e-01 6.092265694953467037e-01 5.134141656990971470e-01 5.450551505778054029e-01
